coverage,length_score,structure_score,hedge_count,word_count_norm,score
0.385,0.404,0.348,1,0.37,53
0.74,0.478,0.831,0,0.359,80
0.962,0.869,0.763,1,0.993,86
0.495,0.723,0.929,0,0.811,82
0.823,0.846,0.376,0,0.987,82
0.622,0.866,0.659,0,0.882,84
0.261,0.078,0.925,0,0.01,55
0.124,0.765,0.917,0,0.747,61
0.006,0.364,0.641,0,0.476,57
0.463,0.125,0.881,0,0.092,64
0.393,0.811,0.557,0,0.941,71
0.263,0.302,0.209,1,0.313,52
0.016,0.939,0.663,1,0.983,57
0.005,0.874,0.599,0,0.799,57
0.696,0.982,0.724,0,0.951,90
0.965,0.362,0.126,2,0.468,63
0.024,0.924,0.389,0,0.776,63
0.784,0.796,0.111,2,0.871,66
0.327,0.074,0.07,1,0.062,48
0.788,0.968,0.747,1,0.972,81
0.088,0.231,0.047,1,0.248,38
0.764,0.531,0.303,0,0.631,79
0.764,0.687,0.89,1,0.783,85
0.478,0.197,0.932,0,0.065,70
0.529,0.494,0.889,0,0.629,72
0.992,0.856,0.939,0,0.923,91
0.139,0.988,0.772,1,1.0,69
0.021,0.213,0.082,1,0.358,44
0.122,0.384,0.638,1,0.526,49
0.029,0.19,0.262,0,0.247,46
0.239,0.507,0.317,1,0.54,50
0.848,0.435,0.015,0,0.329,78
0.666,0.713,0.734,1,0.617,75
0.788,0.534,0.886,1,0.626,82
0.912,0.175,0.888,0,0.163,78
0.846,0.568,0.846,0,0.699,84
0.907,0.414,0.257,0,0.469,76
0.961,0.801,0.747,0,0.881,95
0.435,0.113,0.972,0,0.0,69
0.223,0.046,0.258,1,0.108,40
0.562,0.479,0.841,0,0.54,76
0.66,0.694,0.771,0,0.754,77
0.481,0.479,0.61,0,0.606,71
0.688,0.016,0.73,0,0.152,69
0.116,0.179,0.724,0,0.148,48
0.146,0.324,0.297,1,0.413,45
0.319,0.658,0.589,0,0.649,65
0.455,0.917,0.571,1,1.0,77
0.853,0.316,0.346,1,0.455,75
0.255,0.451,0.682,0,0.32,65
0.988,0.963,0.456,0,1.0,93
0.961,0.393,0.653,2,0.372,70
0.365,0.556,0.73,0,0.468,63
0.014,0.043,0.398,0,0.0,51
0.699,0.578,0.166,0,0.726,75
0.511,0.223,0.909,2,0.124,55
0.888,0.683,0.522,0,0.558,88
0.23,0.427,0.353,0,0.44,54
0.003,0.134,0.064,0,0.237,44
0.138,0.47,0.83,0,0.451,64
0.49,0.698,0.762,0,0.737,74
0.157,0.731,0.327,0,0.608,64
0.018,0.363,0.081,1,0.247,41
0.538,0.256,0.129,0,0.369,60
0.048,0.21,0.011,0,0.1,42
0.038,0.746,0.529,0,0.808,56
0.272,0.142,0.819,0,0.051,59
0.807,0.574,0.981,2,0.596,80
0.56,0.864,0.112,0,0.927,71
0.422,0.9,0.426,0,1.0,74
0.676,0.009,0.206,0,0.0,61
0.253,0.943,0.39,0,0.91,70
0.004,0.686,0.287,2,0.756,46
0.1,0.729,0.095,0,0.669,58
0.413,0.693,0.516,1,0.582,61
0.359,0.318,0.018,1,0.457,51
0.573,0.705,0.099,1,0.787,62
0.836,0.708,0.372,1,0.631,74
0.661,0.98,0.935,0,0.981,89
0.984,0.648,0.636,0,0.603,87
0.057,0.699,0.713,0,0.848,58
0.34,0.87,0.198,0,0.734,64
0.116,0.33,0.159,0,0.276,53
0.835,0.463,0.704,1,0.474,76
0.221,0.983,0.276,1,0.839,59
0.255,0.964,0.802,1,1.0,69
0.707,0.593,0.118,1,0.573,73
0.85,0.309,0.901,0,0.342,86
0.368,0.703,0.96,2,0.642,67
0.596,0.181,0.326,2,0.137,54
0.321,0.496,0.607,2,0.372,57
0.785,0.989,0.797,0,0.844,89
0.331,0.412,0.143,2,0.337,53
0.683,0.088,0.389,1,0.109,67
0.357,0.531,0.465,0,0.62,61
0.349,0.928,0.168,0,1.0,66
0.709,0.595,0.376,0,0.72,74
0.459,0.681,0.07,1,0.683,64
0.516,0.617,0.227,1,0.764,65
0.39,0.106,0.117,0,0.175,56
0.755,0.479,0.884,2,0.507,71
0.633,0.929,0.696,0,1.0,88
0.22,0.521,0.486,1,0.636,58
0.883,0.146,0.365,1,0.285,70
0.615,0.397,0.652,1,0.479,65
0.235,0.575,0.396,0,0.44,67
0.568,0.645,0.47,0,0.671,76
0.98,0.85,0.943,1,0.947,94
0.313,0.684,0.643,0,0.795,66
0.11,0.963,0.452,1,1.0,56
0.426,0.386,0.771,0,0.321,65
0.769,0.83,0.994,0,0.887,84
0.8,0.259,0.341,1,0.385,65
0.611,0.329,0.627,1,0.438,70
0.462,0.606,0.783,0,0.565,78
0.45,0.756,0.922,0,0.705,79
0.797,0.072,0.477,0,0.221,68
0.307,0.039,0.841,1,0.0,60
0.652,0.098,0.687,0,0.088,68
0.88,0.686,0.86,0,0.733,91
0.003,0.508,0.218,1,0.405,43
0.715,0.501,0.283,0,0.622,74
0.588,0.34,0.954,0,0.395,69
0.187,0.087,1.0,0,0.216,60
0.393,0.196,0.459,0,0.254,63
0.809,0.285,0.45,0,0.313,70
0.14,0.128,0.268,0,0.0,49
0.612,0.886,0.585,1,0.843,75
0.695,0.987,0.042,0,0.848,79
0.47,0.074,0.418,0,0.004,66
0.36,0.274,0.47,0,0.157,57
0.551,0.249,0.663,0,0.386,65
0.677,0.756,0.014,0,0.703,75
0.405,0.906,0.169,0,1.0,71
0.237,0.71,0.026,0,0.649,60
0.695,0.248,0.004,0,0.209,65
0.94,0.581,0.051,0,0.495,79
0.007,0.498,0.768,1,0.589,50
0.794,0.232,0.137,0,0.339,67
0.723,0.062,0.678,0,0.0,71
0.694,0.825,0.4,0,0.891,87
0.835,0.948,0.424,1,0.803,88
0.184,0.062,0.444,0,0.115,50
0.458,0.605,0.432,0,0.462,73
0.956,0.678,0.173,0,0.59,89
0.253,0.612,0.457,1,0.605,55
0.115,0.182,0.074,1,0.09,40
0.686,0.231,0.735,2,0.333,66
0.158,0.92,0.783,1,0.814,58
0.337,0.025,0.085,0,0.151,47
0.056,0.559,0.884,1,0.479,55
0.749,0.182,0.779,0,0.118,76
0.491,0.541,0.889,2,0.441,65
0.145,0.4,0.151,1,0.448,52
0.747,0.026,0.079,0,0.002,66
0.053,0.291,0.416,0,0.251,52
0.137,0.881,0.491,0,0.984,64
0.693,0.019,0.427,2,0.154,56
0.695,0.257,0.817,0,0.16,75
0.453,0.466,0.251,0,0.48,66
0.014,0.004,0.697,1,0.0,40
0.468,0.775,0.053,0,0.651,74
0.514,0.607,0.953,0,0.621,73
0.522,0.796,0.136,2,0.943,67
0.687,0.071,0.644,0,0.0,69
0.001,0.196,0.493,1,0.201,43
0.335,0.729,0.398,1,0.582,59
0.69,0.964,0.401,0,1.0,89
0.577,0.368,0.064,0,0.393,62
0.123,0.174,0.762,0,0.064,57
0.238,0.373,0.686,0,0.475,65
0.085,0.604,0.977,1,0.658,59
0.522,0.003,0.702,0,0.0,64
0.724,0.4,0.872,0,0.36,74
0.467,0.103,0.949,0,0.201,61
0.226,0.425,0.548,0,0.495,62
0.453,0.152,0.912,0,0.027,61
0.974,0.092,0.926,1,0.22,72
0.469,0.815,0.496,1,0.774,72
0.012,0.048,0.348,0,0.068,41
0.763,0.627,0.703,1,0.53,73
0.99,0.172,0.901,0,0.131,85
0.603,0.269,0.461,1,0.315,68
0.334,0.23,0.599,0,0.259,64
0.451,0.309,0.831,0,0.263,67
0.678,0.616,0.742,1,0.661,70
0.083,0.284,0.349,1,0.197,44
0.941,0.787,0.851,0,0.907,99
0.238,0.937,0.983,2,0.856,64
0.424,0.752,0.742,2,0.837,66
0.379,0.115,0.676,0,0.195,55
0.53,0.344,0.767,2,0.433,58
0.657,0.8,0.521,1,0.867,76
0.079,0.273,0.612,1,0.14,54
0.797,0.503,0.171,1,0.367,70
0.255,0.331,0.565,1,0.348,51
0.258,0.765,0.317,0,0.836,61
0.901,0.091,0.963,1,0.096,79
0.862,0.962,0.25,1,0.939,83
0.554,0.995,0.322,0,1.0,74
0.357,0.577,0.118,1,0.49,62
0.454,0.694,0.651,1,0.825,69
0.878,0.04,0.156,1,0.148,63
0.346,0.968,0.495,0,0.821,78
0.297,0.826,0.823,1,0.937,73
0.921,0.548,0.102,1,0.44,70
0.759,0.282,0.972,0,0.315,80
0.447,0.387,0.295,1,0.311,59
0.104,0.721,0.919,1,0.713,64
0.18,0.262,0.079,0,0.262,52
0.809,0.344,0.144,2,0.463,63
0.864,0.839,0.62,1,0.845,85
0.59,0.542,0.461,0,0.491,71
0.513,0.883,0.758,0,0.804,74
0.918,0.926,0.136,1,1.0,88
0.416,0.891,0.003,0,1.0,69
0.695,0.333,0.991,1,0.357,70
0.896,0.516,0.027,0,0.618,82
0.528,0.788,0.479,0,0.765,79
0.349,0.119,0.887,0,0.092,66
0.136,0.132,0.922,2,0.251,52
0.811,0.028,0.419,1,0.0,60
0.316,0.232,0.379,0,0.294,57
0.924,0.241,0.053,2,0.223,67
0.808,0.914,0.715,0,0.784,88
0.649,0.284,0.457,2,0.24,57
0.063,0.806,0.13,0,0.719,60
0.492,0.847,0.558,0,0.859,80
0.906,0.416,0.319,0,0.37,84
0.331,0.401,0.232,0,0.349,64
0.08,0.93,0.165,2,0.945,51
0.339,0.076,0.171,1,0.083,49
0.433,0.042,0.925,2,0.178,51
0.589,0.715,0.526,0,0.618,77
0.156,0.693,0.533,0,0.678,57
0.154,0.243,0.67,2,0.295,50
0.54,0.867,0.46,2,0.937,72
0.21,0.159,0.017,2,0.139,38
0.436,0.293,0.788,2,0.368,58
0.136,0.945,0.702,2,0.896,58
0.529,0.739,0.982,1,0.662,69
0.994,0.483,0.561,2,0.414,82
0.957,0.007,0.182,1,0.0,64
0.638,0.347,0.87,2,0.491,67
0.368,0.243,0.891,0,0.151,67
0.859,0.851,0.453,1,0.915,77
0.255,0.213,0.531,1,0.238,49
0.942,0.776,0.221,1,0.827,77
0.551,0.816,0.81,0,0.76,76
0.255,0.763,0.971,0,0.716,69
0.411,0.604,0.79,1,0.521,68
0.45,0.916,0.458,0,0.854,71
0.477,0.558,0.854,0,0.516,75
0.638,0.864,0.4,1,0.852,75
0.841,0.986,0.343,1,0.839,89
0.279,0.671,0.898,1,0.722,65
0.228,0.187,0.178,2,0.058,45
0.283,0.602,0.352,0,0.727,63
0.011,0.849,0.891,0,0.902,62
0.313,0.84,0.677,0,0.978,71
0.032,0.413,0.636,1,0.36,45
0.129,0.718,0.225,0,0.741,54
0.117,0.721,0.505,0,0.831,60
0.544,0.248,0.424,1,0.114,66
0.548,0.998,0.038,1,0.853,66
0.819,0.207,0.28,2,0.116,62
0.021,0.636,0.45,0,0.639,56
0.998,0.926,0.366,0,0.974,91
0.697,0.581,0.898,0,0.719,80
0.343,0.57,0.976,0,0.687,69
0.649,0.688,0.387,1,0.751,67
0.115,0.514,0.875,2,0.45,47
0.224,0.345,0.16,0,0.234,59
0.897,0.143,0.933,0,0.261,84
0.645,0.501,0.775,0,0.469,75
0.874,0.61,0.71,0,0.55,91
0.491,0.711,0.32,0,0.802,66
0.807,0.136,0.631,2,0.173,62
0.202,0.513,0.775,0,0.453,58
0.823,0.362,0.858,0,0.429,77
0.169,0.992,0.878,0,0.845,74
0.583,0.999,0.437,0,1.0,85
0.022,0.251,0.176,1,0.128,43
0.039,0.718,0.66,0,0.711,59
0.568,0.707,0.282,2,0.701,69
0.089,0.8,0.655,0,0.747,63
0.086,0.9,0.087,2,0.784,53
0.741,0.73,0.233,2,0.731,68
0.069,0.214,0.767,1,0.194,45
0.462,0.547,0.087,0,0.469,69
0.116,0.116,0.026,0,0.152,51
0.708,0.503,0.994,0,0.381,83
0.305,0.034,0.618,1,0.0,52
0.528,0.07,0.38,0,0.011,60
0.188,0.825,0.108,1,0.936,51
0.154,0.671,0.192,0,0.81,62
0.696,0.094,0.959,0,0.172,78
0.626,0.489,0.992,1,0.603,80
0.911,0.085,0.858,0,0.142,84
0.092,0.115,0.506,2,0.109,35
0.813,0.03,0.239,0,0.115,63
0.887,0.249,0.953,0,0.277,82
0.958,0.077,0.894,0,0.158,79
0.826,0.496,0.347,1,0.392,76
0.653,0.152,0.075,0,0.229,61
0.394,0.835,0.662,1,0.836,64
0.652,0.853,0.744,2,0.719,77
0.69,0.439,0.847,0,0.575,82
0.573,0.379,0.771,0,0.356,77
0.023,0.345,0.608,0,0.469,57
0.968,0.397,0.605,2,0.462,80
0.248,0.69,0.059,0,0.572,63
0.523,0.009,0.026,0,0.119,52
0.656,0.559,0.198,0,0.474,70
0.031,0.753,0.338,1,0.836,50
0.882,0.542,0.526,0,0.579,85
0.243,0.335,0.732,2,0.358,47
0.525,0.889,0.913,2,0.947,74
0.55,0.338,0.274,0,0.488,62
0.62,0.114,0.576,0,0.199,73
0.919,0.519,0.165,2,0.44,70
0.561,0.206,0.71,0,0.175,70
0.635,0.145,0.241,0,0.005,68
0.411,0.439,0.519,0,0.415,70
0.517,0.738,0.944,0,0.617,76
0.767,0.13,0.4,0,0.117,69
0.169,0.442,0.4,0,0.37,58
0.005,0.103,0.749,0,0.029,44
0.439,0.544,0.707,1,0.458,64
0.068,0.414,0.381,0,0.356,58
0.86,0.877,0.076,1,0.909,78
0.748,0.783,0.342,1,0.822,75
0.351,0.258,0.742,1,0.399,57
0.753,0.925,0.943,2,1.0,80
0.09,0.267,0.027,0,0.38,50
0.632,0.315,0.992,2,0.335,68
0.788,0.029,0.231,0,0.134,63
0.955,0.644,0.138,0,0.727,89
0.969,0.376,0.587,0,0.432,86
0.652,0.727,0.766,1,0.839,73
0.798,0.232,0.368,2,0.344,69
0.325,0.679,0.451,2,0.705,54
0.781,0.605,0.085,1,0.731,70
0.544,0.07,0.412,1,0.157,62
0.754,0.947,0.241,2,0.955,71
0.272,0.872,0.961,2,0.861,58
0.42,0.81,0.928,0,0.874,78
0.876,0.124,0.811,1,0.26,70
0.613,0.387,0.576,0,0.278,67
0.742,0.697,0.843,1,0.838,84
0.13,0.343,0.5,0,0.227,61
0.742,0.996,0.931,2,0.866,87
0.205,0.306,0.58,2,0.241,51
0.585,0.234,0.674,2,0.207,56
0.228,0.162,0.278,1,0.166,48
0.091,0.956,0.852,0,0.833,63
0.556,0.946,0.125,1,0.983,73
0.338,0.405,0.075,1,0.327,58
0.874,0.778,0.94,0,0.796,86
0.921,0.288,0.626,1,0.392,80
0.313,0.351,0.15,2,0.469,44
0.213,0.169,0.535,0,0.233,60
0.658,0.574,0.555,1,0.486,77
0.415,0.326,0.274,0,0.461,62
0.828,0.342,0.56,1,0.411,68
0.525,0.988,0.469,0,1.0,80
0.595,0.073,0.722,0,0.069,68
0.116,0.417,0.076,0,0.344,51
0.65,0.968,0.999,2,0.969,73
0.577,0.363,0.303,1,0.443,68
0.489,0.96,0.813,1,0.965,77
0.652,0.336,0.71,0,0.335,77
0.483,0.292,0.675,1,0.291,57
0.469,0.561,0.121,0,0.513,62
0.931,0.157,0.751,1,0.238,79
0.551,0.163,0.166,0,0.185,63
0.615,0.666,0.412,0,0.561,75
0.911,0.844,0.549,0,0.943,92
0.361,0.063,0.307,2,0.161,46
0.975,0.769,0.001,0,0.676,91
0.472,0.832,0.749,2,0.977,67
0.811,0.487,0.777,1,0.526,81
0.417,0.714,0.764,2,0.806,65
0.164,0.499,0.841,2,0.561,53
0.889,0.515,0.273,0,0.543,83
0.692,0.492,0.304,0,0.602,79
0.176,0.41,0.059,0,0.5,56
0.269,0.34,0.317,0,0.318,57
0.677,0.09,0.598,0,0.091,69
0.586,0.498,0.577,0,0.606,77
0.194,0.334,0.132,0,0.202,53
0.18,0.611,0.977,0,0.526,71
0.389,0.952,0.256,0,1.0,71
0.443,0.242,0.612,1,0.32,66
0.461,0.775,0.258,2,0.637,60
0.335,0.433,0.343,1,0.328,57
0.745,0.368,0.125,1,0.385,67
0.633,0.594,0.025,1,0.684,70
0.88,0.399,0.924,0,0.429,81
0.136,0.434,0.217,0,0.323,55
0.355,0.4,0.773,2,0.406,56
0.895,0.833,0.814,0,0.885,88
0.751,0.208,0.035,2,0.127,58
0.767,0.699,0.885,0,0.712,87
0.143,0.208,0.936,0,0.119,57
0.267,0.191,0.887,0,0.246,62
0.537,0.811,0.211,0,0.771,76
0.968,0.128,0.646,1,0.166,69
0.465,0.44,0.592,2,0.503,60
0.753,0.687,0.114,0,0.708,76
0.017,0.977,0.628,0,0.938,67
0.307,0.728,0.691,0,0.688,72
0.539,0.222,0.621,0,0.203,62
0.206,0.145,0.824,0,0.189,63
0.603,0.522,0.363,0,0.451,78
0.526,0.556,0.636,1,0.417,69
0.614,0.607,0.914,1,0.659,79
0.678,0.08,0.372,0,0.0,68
0.374,0.582,0.674,0,0.671,73
0.681,0.727,0.128,0,0.696,75
0.912,0.649,0.405,1,0.729,79
0.458,0.99,0.494,0,0.868,75
0.568,0.679,0.429,0,0.697,73
0.616,0.891,0.001,1,0.841,68
0.857,0.381,0.153,0,0.337,79
0.242,0.677,0.295,1,0.73,57
0.597,0.257,0.337,1,0.194,59
0.563,0.32,0.744,0,0.279,75
0.653,0.198,0.47,1,0.195,59
0.15,0.852,0.016,0,0.923,66
0.94,0.38,0.376,1,0.453,72
0.736,0.657,0.461,1,0.718,71
0.947,0.205,0.918,0,0.135,80
0.98,0.426,0.391,2,0.305,68
0.603,0.302,0.519,0,0.368,73
0.748,0.208,0.859,0,0.182,74
0.755,0.774,0.558,1,0.812,75
0.469,0.357,0.363,0,0.234,71
0.795,0.787,0.616,0,0.817,86
0.918,0.293,0.938,1,0.34,77
0.95,0.107,0.286,2,0.104,62
0.272,0.435,0.575,0,0.361,62
0.213,0.96,0.234,0,1.0,71
0.744,0.786,0.945,0,0.675,93
0.03,0.332,0.437,0,0.348,51
0.799,0.303,0.449,0,0.331,81
0.54,0.236,0.445,0,0.331,64
0.606,0.403,0.319,0,0.404,69
0.747,0.058,0.24,1,0.166,64
0.829,0.39,0.393,1,0.526,68
0.93,0.298,0.875,0,0.223,83
0.33,0.997,0.187,0,1.0,69
0.823,0.504,0.063,1,0.518,68
0.868,0.42,0.291,0,0.27,76
0.802,0.212,0.402,0,0.145,73
0.914,0.123,0.742,0,0.101,75
0.116,0.338,0.985,0,0.406,63
0.405,0.313,0.351,2,0.286,52
0.926,0.07,0.563,1,0.0,75
0.303,0.314,0.602,0,0.229,57
0.544,0.715,0.662,0,0.595,74
0.314,0.749,0.766,0,0.649,69
0.855,0.193,0.519,0,0.34,81
0.069,0.856,0.811,2,0.846,61
0.093,0.375,0.055,1,0.499,49
0.598,0.608,0.771,0,0.515,77
0.784,0.374,0.877,0,0.26,76
0.813,0.811,0.223,1,0.785,77
0.502,0.795,0.492,0,0.647,69
0.311,0.948,0.597,0,1.0,76
0.948,0.85,0.907,2,0.954,91
0.017,0.918,0.702,1,0.895,55
0.591,0.208,0.14,2,0.116,55
0.163,0.135,0.563,2,0.217,40
0.666,0.944,0.827,0,1.0,81
0.929,0.496,0.522,0,0.462,86
0.255,0.007,0.399,0,0.064,57
0.982,0.905,0.789,1,0.794,85
0.23,0.06,0.388,2,0.021,37
0.318,0.674,0.168,0,0.69,59
0.643,0.542,0.899,1,0.611,79
0.71,0.78,0.875,1,0.883,86
0.196,0.182,0.357,2,0.256,46
0.581,0.915,0.06,2,0.81,61
0.284,0.663,0.6,1,0.71,62
0.605,0.846,0.105,0,0.96,78
0.633,0.571,0.405,1,0.436,67
0.031,0.163,0.065,2,0.028,31
0.422,0.519,0.405,0,0.602,72
0.89,0.769,0.253,1,0.858,79
0.043,0.541,0.075,1,0.541,42
0.038,0.774,0.841,0,0.751,61
0.28,0.875,0.03,0,0.728,67
0.85,0.332,0.909,1,0.192,81
0.692,0.457,0.34,0,0.485,70
0.618,0.546,0.833,1,0.592,73
0.142,0.983,0.078,0,1.0,65
0.29,0.359,0.93,1,0.342,59
0.316,0.191,0.761,1,0.127,55
0.391,0.086,0.601,0,0.0,55
0.938,0.967,0.495,1,1.0,86
0.469,0.293,0.712,1,0.239,67
0.135,0.782,0.686,0,0.815,65
0.388,0.121,0.39,0,0.202,59
0.435,0.768,0.308,1,0.656,70
0.4,0.548,0.917,2,0.601,62
0.046,0.396,0.378,2,0.395,42
0.684,0.045,0.063,0,0.142,63
0.132,0.087,0.938,0,0.0,51
0.203,0.151,0.828,0,0.25,52
0.321,0.837,0.838,0,0.867,78
0.453,0.108,0.956,0,0.06,62
0.626,0.908,0.897,0,0.818,80
0.719,0.515,0.371,0,0.37,77
0.829,0.23,0.664,0,0.125,80
0.711,0.007,0.085,0,0.133,65
0.916,0.889,0.226,0,0.977,85
0.698,0.799,0.281,0,0.891,80
0.79,0.512,0.265,2,0.619,69
0.635,0.876,0.482,2,0.889,73
0.304,0.756,0.097,0,0.734,65
0.228,0.217,0.623,1,0.327,57
0.517,0.502,0.653,0,0.593,73
0.151,0.311,0.973,0,0.459,60
0.617,0.806,0.811,1,0.756,77
0.452,0.282,0.944,0,0.392,68
0.767,0.301,0.523,1,0.194,73
0.992,0.824,0.149,0,0.763,84
0.639,0.203,0.117,0,0.344,67
0.757,0.554,0.331,0,0.48,76
0.554,0.527,0.511,0,0.425,78
0.441,0.473,0.38,0,0.536,67
0.54,0.97,0.299,1,1.0,73
0.079,0.665,0.056,0,0.609,50
0.842,0.215,0.911,1,0.173,71
0.371,0.75,0.136,0,0.629,69
0.481,0.296,0.898,0,0.223,75
0.22,0.636,0.122,2,0.602,47
0.286,0.142,0.788,1,0.107,52
0.708,0.312,0.932,0,0.183,81
0.85,0.097,0.122,2,0.056,57
0.243,0.277,0.581,0,0.176,58
0.615,0.028,0.025,0,0.102,64
0.303,0.294,0.6,0,0.253,64
0.701,0.814,0.717,1,0.685,80
0.507,0.838,0.476,0,0.704,79
0.93,0.883,0.116,1,0.91,82
0.255,0.456,0.978,0,0.46,66
0.288,0.867,0.953,0,0.781,70
0.186,0.871,0.321,1,0.733,64
0.014,0.45,0.686,0,0.52,60
0.878,0.525,0.798,1,0.514,80
0.723,0.496,0.006,0,0.412,71
0.86,0.982,0.353,0,0.833,94
0.378,0.717,0.162,1,0.823,57
0.967,0.787,0.645,0,0.673,96
0.213,0.856,0.415,1,0.756,62
0.262,0.44,0.427,1,0.527,57
0.198,0.011,0.299,2,0.0,41
0.839,0.57,0.662,0,0.69,83
0.967,0.032,0.273,0,0.179,69
0.202,0.653,0.265,0,0.659,64
0.578,1.0,0.092,1,1.0,78
0.798,0.351,0.154,0,0.255,68
0.389,0.235,0.557,0,0.227,65
0.307,0.71,0.938,2,0.673,63
0.529,0.083,0.411,0,0.107,68
0.738,0.82,0.806,1,0.782,87
0.167,0.623,0.5,2,0.532,47
0.763,0.41,0.91,0,0.361,81
0.489,0.461,0.52,0,0.457,70
0.361,0.559,0.072,2,0.642,47
0.257,0.596,0.585,0,0.678,71
0.023,0.548,0.544,0,0.452,59
0.855,0.192,0.608,0,0.246,77
0.406,0.363,0.028,0,0.235,56
0.106,0.308,0.967,0,0.243,62
0.413,0.251,0.618,2,0.123,60
0.604,0.087,0.864,1,0.222,60
0.934,0.777,0.907,0,0.875,95
0.019,0.839,0.981,1,0.87,66
0.343,0.906,0.224,1,1.0,63
0.613,0.572,0.462,0,0.538,71
0.037,0.676,0.118,2,0.58,41
0.181,0.306,0.675,0,0.265,62
0.568,0.439,0.158,0,0.562,69
0.469,0.665,0.753,0,0.624,77
0.618,0.157,0.876,0,0.009,67
0.336,0.678,0.096,0,0.731,60
0.808,0.73,0.85,0,0.825,89
0.508,0.406,0.552,1,0.516,66
0.42,0.063,0.928,1,0.016,60
0.2,0.347,0.379,0,0.456,60
0.831,0.293,0.213,1,0.418,75
0.411,0.272,0.496,0,0.237,59
0.396,0.493,0.424,2,0.573,54
0.394,0.872,0.264,0,0.877,73
0.387,0.619,0.819,1,0.549,66
0.078,0.354,0.628,1,0.276,54
0.907,0.864,0.648,1,0.906,83
0.775,0.241,0.495,1,0.285,70
0.273,0.832,0.524,0,0.776,66
0.624,0.333,0.027,0,0.424,64
0.554,0.942,0.773,0,0.949,81
0.532,0.199,0.534,0,0.223,62
0.607,0.248,0.601,0,0.391,70
0.697,0.277,0.781,0,0.193,72
0.968,0.875,0.087,0,0.942,86
0.177,0.989,0.258,0,0.933,61
0.738,0.141,0.361,0,0.252,69
0.581,0.206,0.891,0,0.196,73
0.266,0.983,0.789,0,1.0,77
0.248,0.851,0.952,0,0.76,76
0.619,0.264,0.336,0,0.349,70
0.758,0.284,0.816,0,0.397,72
0.628,0.436,0.483,1,0.319,72
0.328,0.392,0.977,0,0.42,67
0.566,0.469,0.518,0,0.578,66
0.087,0.252,0.889,0,0.361,55
0.706,0.473,0.59,2,0.425,72
0.911,0.669,0.769,1,0.574,78
0.761,0.029,0.403,1,0.02,63
0.47,0.481,0.637,1,0.494,70
0.941,0.6,0.239,1,0.57,73
0.218,0.11,0.188,0,0.036,52
0.588,0.965,0.96,0,1.0,91
0.909,0.248,0.411,1,0.232,71
0.693,0.779,0.012,1,0.649,66
0.803,0.404,0.641,0,0.52,83
0.267,0.496,0.966,1,0.407,63
0.645,0.441,0.731,1,0.582,75
0.228,0.518,0.769,0,0.432,69
0.329,0.285,0.678,2,0.222,50
0.129,0.185,0.058,0,0.092,52
0.554,0.819,0.245,1,0.905,74
0.256,0.739,0.083,0,0.812,60
0.624,0.829,0.948,0,0.946,85
0.659,0.901,0.997,1,0.816,79
0.186,0.626,0.461,0,0.607,66
0.825,0.155,0.619,2,0.021,68
0.159,0.833,0.649,0,0.865,68
0.622,0.381,0.219,1,0.478,60
0.246,0.85,0.4,0,0.991,73
0.029,0.597,0.593,2,0.553,51
0.842,0.804,0.683,0,0.931,83
0.146,0.975,0.609,0,0.853,74
0.326,0.022,0.128,0,0.071,52
0.7,0.758,0.693,0,0.888,78
0.909,0.301,0.874,2,0.359,74
0.91,0.056,0.961,0,0.065,82
0.218,0.516,0.443,2,0.512,50
0.205,0.811,0.941,0,0.742,73
0.638,0.327,0.526,0,0.289,67
0.157,0.145,0.678,2,0.15,40
0.932,0.852,0.587,2,0.989,81
0.185,0.362,0.647,1,0.338,54
0.526,0.724,0.337,0,0.752,70
0.937,0.124,0.423,1,0.23,73
0.845,0.262,0.502,0,0.143,80
0.015,0.709,0.294,1,0.644,54
0.885,0.845,0.737,1,0.867,88
0.288,0.712,0.041,0,0.57,68
0.413,0.93,0.347,0,0.96,77
0.934,0.368,0.333,1,0.241,70
0.757,0.134,0.153,0,0.217,66
0.768,0.452,0.497,0,0.383,79
0.18,0.284,0.708,0,0.199,57
0.852,0.737,0.812,0,0.732,88
0.039,0.493,0.711,2,0.442,46
0.983,0.547,0.311,1,0.618,79
0.265,0.72,0.893,0,0.698,67
0.564,0.788,0.659,0,0.673,77
0.586,0.344,0.03,0,0.427,64
0.264,0.734,0.021,0,0.621,58
0.776,0.153,0.148,0,0.122,65
0.063,0.283,0.368,0,0.341,47
0.103,0.906,0.637,0,0.773,63
0.365,0.556,0.79,0,0.513,75
0.888,0.364,0.435,0,0.501,78
0.558,0.97,0.215,0,1.0,83
0.484,0.971,0.764,0,0.974,81
0.782,0.356,0.008,2,0.429,57
0.503,0.759,0.051,0,0.633,65
0.911,0.68,0.559,2,0.578,78
0.579,0.583,0.223,1,0.548,61
0.938,0.682,0.243,0,0.732,84
0.524,0.956,0.883,1,0.97,80
0.024,0.088,0.369,2,0.167,32
0.078,0.108,0.841,0,0.0,52
0.048,0.611,0.19,1,0.681,52
0.94,0.433,0.5,0,0.338,77
0.669,0.236,0.561,0,0.242,77
0.994,0.063,0.532,0,0.071,76
0.939,0.52,0.753,0,0.602,86
0.248,0.882,0.881,2,0.773,57
0.233,0.513,0.093,0,0.419,61
0.435,0.481,0.149,2,0.455,51
0.03,0.463,0.559,2,0.518,41
